,city,postcode,latitude,longitude,total_score,scheme_references,nobroadband_rate,simd10,pctype,ur_class
329,Edinburgh,EH164FA,55.92767903,-3.12620766,20,MVS,2,1,small,1
330,Glasgow,G22 5JW,55.88338363,-4.25457282,20,MVS,2,1,small,1
331,Dundee,DD3 6RL,56.47231324,-2.97933895,20,MVS,0,1,small,1
332,Glasgow,G22 5ER,55.88333073,-4.25402609,20,MVS,1,1,small,1
333,Glasgow,G22 5HT,55.87923878,-4.25564349,20,MVS,2,1,small,1
334,Glasgow,G22 5HJ,55.8839422,-4.25351788,20,MVS,0,1,small,1
335,Glasgow,G42 0LG,55.83135387,-4.23643801,20,MVS,25,1,small,1
336,Dundee,DD4 8NJ,56.47790845,-2.92092269,20,MVS,0,1,large,1
337,Edinburgh,EH164FZ,55.9288567,-3.12417716,20,MVS,2,1,small,1
338,Glasgow,G42 0NE,55.83109231,-4.2374769,20,MVS,25,1,small,1
339,Glasgow,G21 4PR,55.88057322,-4.22380746,20,MVS,0,1,small,1
340,Edinburgh,EH164FR,55.92850804,-3.12496731,20,MVS,2,1,small,1
341,Glasgow,G45 9UG,55.80547291,-4.23083606,20,MVS,0,1,small,1
342,Dundee,DD3 7JQ,56.47375423,-2.97203853,20,MVS,0,1,small,1
343,Glasgow,G73 1DG,55.82920509,-4.20913789,20,MVS,0,1,large,1
344,Glasgow,G4  0HJ,55.86762099,-4.25548119,20,MVS,7,1,small,1
345,Glasgow,G73 1DQ,55.82911139,-4.20985111,20,MVS,0,1,small,1
346,Glasgow,G73 1DS,55.82941622,-4.21239128,20,MVS,0,1,small,1
347,Glasgow,G73 2HB,55.82868397,-4.21362707,20,MVS,0,1,large,1
348,Glasgow,G73 2HH,55.82866885,-4.21147063,20,MVS,0,1,small,1
349,Glasgow,G73 2LS,55.82764456,-4.21195536,20,MVS,0,1,small,1
350,Glasgow,G72 7EA,55.8219296,-4.168511,20,MVS,0,1,small,1
351,Glasgow,G4  0HY,55.86850207,-4.25791387,20,MVS,7,1,large,1
352,Glasgow,G72 7HX,55.8209305,-4.16757738,20,MVS,0,1,small,1
353,Glasgow,G4  0HZ,55.86956558,-4.25481073,20,MVS,7,1,small,1
354,Dundee,DD2 3JP,56.47887621,-3.01350558,20,MVS,5,1,small,1
355,Glasgow,G4  0JS,55.8690985,-4.25871573,20,MVS,7,1,small,1
356,Dundee,DD4 0SX,56.4888701,-2.928074,20,MVS,1,1,small,1
357,Glasgow,G4  0BA,55.86729756,-4.25007606,20,MVS,7,1,large,1
358,Glasgow,G4  0LU,55.86669155,-4.25274214,20,MVS,7,1,large,1
359,Glasgow,G42 0NH,55.83039403,-4.23782003,20,MVS,25,1,small,1
360,Glasgow,G32 8RH,55.83769765,-4.1794506,20,MVS,0,1,small,1
361,Glasgow,G73 1TN,55.83218296,-4.22193805,20,MVS,2,1,large,1
362,Glasgow,G20 8AX,55.89251484,-4.29878155,20,MVS,26,1,small,1
363,Glasgow,G73 1SU,55.83449263,-4.22591852,20,MVS,2,1,small,1
364,Glasgow,G73 1SR,55.83512858,-4.22504458,20,MVS,2,1,large,1
365,Glasgow,G20 8AU,55.89239005,-4.29872619,20,MVS,26,1,small,1
366,Glasgow,G42 0NG,55.83134805,-4.23725207,20,MVS,25,1,small,1
367,Glasgow,G42 0NJ,55.83079907,-4.2402545,20,MVS,1,1,small,1
368,Glasgow,G14 9RR,55.87319008,-4.33039433,20,MVS,0,1,small,1
369,Glasgow,G21 3RX,55.89725354,-4.20182458,20,MVS,0,1,small,1
370,Glasgow,G21 3RT,55.89708133,-4.20491792,20,MVS,0,1,small,1
371,Glasgow,G40 1HT,55.84640613,-4.23059334,20,MVS,0,1,small,1
372,Glasgow,G42 0QT,55.83965599,-4.25330201,20,MVS,1,1,small,1
373,Glasgow,G4  0HR,55.86790604,-4.2551301,20,MVS,7,1,small,1
374,Glasgow,G4  0HW,55.86721415,-4.25512195,20,MVS,7,1,small,1
375,Glasgow,G4  0HX,55.86825031,-4.25694023,20,MVS,7,1,small,1
376,Edinburgh,EH4 4AB,55.97168306,-3.25344299,20,MVS,0,1,small,1
377,Glasgow,G32 7HZ,55.8523298,-4.17432651,20,MVS,0,1,small,1
378,Glasgow,G33 1BA,55.87470469,-4.18820639,20,MVS,5,1,small,1
379,Dundee,DD4 6JE,56.46675361,-2.94668616,20,MVS,0,1,small,1
380,Glasgow,G72 8QJ,55.80811775,-4.1790893,20,MVS,0,1,small,1
381,Glasgow,G72 8QH,55.80742472,-4.17914632,20,MVS,0,1,small,1
382,Glasgow,G72 8PH,55.80767505,-4.17871347,20,MVS,0,1,small,1
383,Dundee,DD4 0JP,56.48709646,-2.91159675,20,MVS,17,1,small,1
384,Dundee,DD4 0ND,56.48841661,-2.9128951,20,MVS,0,1,small,1
385,Dundee,DD4 0NT,56.48646209,-2.90620649,20,MVS,17,1,small,1
386,Dundee,DD4 0NX,56.48574444,-2.91463339,20,MVS,1,1,small,1
387,Glasgow,G72 8FD,55.80692595,-4.175847,20,MVS,0,1,small,1
388,Glasgow,G45 0JS,55.79907319,-4.229385,20,MVS,0,1,small,1
389,Glasgow,G42 0PT,55.83527408,-4.2452231,20,MVS,1,1,small,1
390,Glasgow,G42 0PG,55.83455416,-4.24133287,20,MVS,1,1,small,1
391,Glasgow,G42 0PA,55.83503734,-4.24637527,20,MVS,1,1,small,1
392,Glasgow,G5  0UG,55.84001751,-4.24680632,20,MVS,2,1,small,1
393,Glasgow,G5  0TT,55.84217,-4.24852783,20,MVS,2,1,small,1
394,Dundee,DD4 0AE,56.48709002,-2.9124735,20,MVS,17,1,small,1
395,Dundee,DD4 0ST,56.48836701,-2.91230929,20,MVS,17,1,small,1
396,Dundee,DD4 0SU,56.48768325,-2.91243903,20,MVS,17,1,small,1
397,Dundee,DD4 0SW,56.48651655,-2.91226487,20,MVS,17,1,small,1
398,Glasgow,G23 5LY,55.90415769,-4.29615883,20,MVS,0,1,small,1
399,Glasgow,G23 5NA,55.90529918,-4.29856218,20,MVS,0,1,small,1
400,Glasgow,G20 0HS,55.89692842,-4.29054898,20,MVS,0,1,small,1
401,Glasgow,G20 0EZ,55.89525618,-4.29684839,20,MVS,0,1,small,1
402,Glasgow,G20 0HG,55.89409297,-4.2965717,20,MVS,0,1,small,1
403,Glasgow,G20 0JQ,55.89833305,-4.29619848,20,MVS,0,1,small,1
404,Glasgow,G69 7AE,55.84830433,-4.11814097,20,MVS,0,1,small,1
405,Glasgow,G51 1DZ,55.8562565,-4.29555253,20,MVS,11,1,small,1
406,Renfrewshire,PA3 3BQ,55.84244042,-4.49322682,20,MVS,3,1,small,1
407,Glasgow,G51 1DB,55.8562627,-4.28943297,20,MVS,11,1,small,1
408,Dundee,DD4 0FF,56.48799937,-2.91587314,20,MVS,0,1,small,1
409,Glasgow,G5  0PQ,55.85078113,-4.24600572,20,MVS,1,1,small,1
410,Renfrewshire,PA3 1QS,55.85241632,-4.43993985,20,MVS,0,1,small,1
411,Glasgow,G34 9EE,55.86501029,-4.11873084,20,None,3,1,small,6
412,Glasgow,G43 1AJ,55.81983022,-4.33135271,20,MVS,0,1,small,1
413,Glasgow,G43 1AG,55.82053683,-4.33248057,20,MVS,0,1,small,1
414,Glasgow,G43 1AF,55.82035001,-4.33427335,20,MVS,0,1,small,1
415,Glasgow,G41 1PU,55.84719564,-4.25579921,20,MVS,1,1,small,1
416,Glasgow,G72 8LZ,55.80830276,-4.1757483,20,MVS,0,1,small,1
417,Glasgow,G34 9QP,55.8715168,-4.12343306,20,MVS,0,1,small,1
418,Glasgow,G34 9QG,55.87332115,-4.12511412,20,MVS,0,1,small,1
419,Glasgow,G34 9DP,55.86779929,-4.12220721,20,MVS,3,1,small,1
420,Dundee,DD4 7RN,56.47593452,-2.93618384,20,MVS,3,1,large,1
421,Dundee,DD4 7RH,56.47543601,-2.9355709,20,MVS,3,1,small,1
422,Glasgow,G34 9DT,55.8684597,-4.12195554,20,MVS,3,1,small,1
423,Dundee,DD4 7HG,56.47723581,-2.9339917,20,MVS,3,1,large,1
424,Glasgow,G73 1LJ,55.83012485,-4.22094241,20,MVS,2,1,small,1
425,Glasgow,G34 9HQ,55.86892922,-4.12599301,20,MVS,0,1,large,1
426,Glasgow,G5  0YL,55.85169513,-4.24615433,20,MVS,1,1,small,1
427,Glasgow,G34 9JJ,55.86830945,-4.12805293,20,MVS,0,1,small,1
428,Dundee,DD4 6DT,56.46751054,-2.95926762,20,MVS,0,1,small,1
429,Renfrewshire,PA5 8EZ,55.8372941,-4.50541935,20,MVS,0,1,small,1
430,Renfrewshire,PA5 8JX,55.83631691,-4.50882232,20,MVS,0,1,small,1
431,Dundee,DD4 6DR,56.46721305,-2.96055857,20,MVS,0,1,small,1
432,Renfrewshire,PA1 1ND,55.84568303,-4.41633783,20,MVS,1,1,small,1
433,Glasgow,G32 6XH,55.85462342,-4.16811148,20,MVS,2,1,small,1
434,Dundee,DD4 9FS,56.49041504,-2.95770199,20,MVS,0,1,small,1
435,Glasgow,G32 6XL,55.85497805,-4.16838689,20,MVS,2,1,small,1
436,Dundee,DD4 6JP,56.46652287,-2.95101392,20,MVS,0,1,small,1
437,Glasgow,G5  0UT,55.84852238,-4.24370271,20,MVS,0,1,small,1
438,Glasgow,G5  0YX,55.85116088,-4.24784898,20,MVS,1,1,small,1
439,Glasgow,G5  0YP,55.85029335,-4.2466326,20,MVS,1,1,small,1
440,Inverness,IV2 3UU,57.47592911,-4.20045805,20,MVS,54,6,small,2
441,Renfrewshire,PA3 1QW,55.85084271,-4.43816358,20,MVS,0,1,small,1
442,Glasgow,G43 1AR,55.82158464,-4.33030821,20,MVS,0,1,small,1
443,Glasgow,G14 0AQ,55.87606726,-4.35159002,20,MVS,0,1,small,1
444,Glasgow,G51 2EP,55.85711042,-4.30515854,20,MVS,1,1,small,1
445,Dundee,DD4 8JX,56.47990155,-2.92353626,20,MVS,3,1,small,1
446,Glasgow,G51 2ES,55.85561056,-4.30558101,20,MVS,1,1,small,1
447,Glasgow,G51 2RL,55.85604087,-4.30803529,20,MVS,1,1,small,1
448,Glasgow,G51 2RP,55.85601335,-4.30518942,20,MVS,1,1,small,1
449,Glasgow,G51 2RQ,55.85549501,-4.30934513,20,MVS,1,1,small,1
450,Dundee,DD3 7DL,56.46851507,-2.97104436,20,MVS,0,1,small,1
451,Dundee,DD3 7AW,56.46869591,-2.97319151,20,MVS,0,1,small,1
452,Renfrewshire,PA3 2AZ,55.84972164,-4.42349053,20,MVS,1,1,small,1
453,Renfrewshire,PA3 2BS,55.85179754,-4.42532941,20,MVS,1,1,small,1
454,Renfrewshire,PA3 2DY,55.85028141,-4.42609768,20,MVS,1,1,small,1
455,Dundee,DD3 7AL,56.46940007,-2.97390749,20,MVS,0,1,small,1
456,Glasgow,G51 2BN,55.86076789,-4.30566289,20,MVS,1,1,small,1
457,Glasgow,G14 0HB,55.87603628,-4.35508937,20,MVS,0,1,small,1
458,Glasgow,G51 2YU,55.85324115,-4.31354135,20,MVS,1,1,small,1
459,Glasgow,G14 0AP,55.87700028,-4.35402862,20,MVS,0,1,small,1
460,Dundee,DD3 6PP,56.47011021,-2.97614945,20,MVS,0,1,small,1
461,Glasgow,G46 8PR,55.81276204,-4.32491252,20,MVS,1,1,small,1
462,Dundee,DD4 7RW,56.4774181,-2.93125247,20,MVS,3,1,small,1
463,Glasgow,G53 6EG,55.8176502,-4.35987642,20,MVS,0,1,small,1
464,Dundee,DD4 0JX,56.4831723,-2.91984865,20,MVS,1,1,small,1
465,Glasgow,G46 8HN,55.81289905,-4.32527184,20,MVS,1,1,small,1
466,Glasgow,G32 7NG,55.85163597,-4.16270477,20,MVS,0,1,small,1
467,Glasgow,G51 3LX,55.86190761,-4.31627811,20,MVS,2,1,small,1
468,Glasgow,G32 7JS,55.85230763,-4.16539424,20,MVS,0,1,small,1
469,Glasgow,G51 3SF,55.86048319,-4.3160335,20,MVS,2,1,small,1
470,Glasgow,G32 7UJ,55.85039161,-4.17059168,20,MVS,0,1,small,1
471,Glasgow,G51 2RG,55.85513414,-4.30510538,20,MVS,11,1,small,1
472,Glasgow,G51 2JQ,55.85519956,-4.31167644,20,MVS,1,1,small,1
473,Glasgow,G51 2LU,55.85401152,-4.31176565,20,MVS,1,1,large,1
474,Edinburgh,EH4 5JG,55.97404142,-3.25744519,20,MVS,1,1,small,1
475,Glasgow,G69 7EN,55.84673002,-4.11666554,20,MVS,0,1,small,1
476,Glasgow,G22 7BX,55.89689059,-4.24233622,20,MVS,1,1,small,1
477,Glasgow,G22 7QL,55.89738413,-4.24188484,20,MVS,1,1,small,1
478,Glasgow,G22 7QX,55.89688881,-4.24539125,20,MVS,0,1,small,1
479,Glasgow,G69 7HB,55.84687886,-4.11061935,20,MVS,0,1,small,1
480,Glasgow,G22 7BT,55.89759919,-4.23994577,20,MVS,1,1,small,1
481,Glasgow,G22 7EU,55.90103048,-4.24350301,20,MVS,0,1,small,1
482,Glasgow,G22 7LT,55.90190355,-4.2508163,20,MVS,0,1,small,1
483,Glasgow,G22 7LU,55.90154627,-4.24823602,20,MVS,0,1,small,1
484,Glasgow,G22 7LX,55.90177167,-4.24770515,20,MVS,0,1,small,1
485,Glasgow,G22 7LZ,55.90118509,-4.24635944,20,MVS,0,1,small,1
486,Glasgow,G22 7PT,55.90117104,-4.25450122,20,MVS,0,1,small,1
487,Glasgow,G22 7PY,55.90099302,-4.25244325,20,MVS,0,1,small,1
488,Glasgow,G22 7XT,55.89804437,-4.25739101,20,MVS,0,1,small,1
489,Glasgow,G51 2BG,55.85949782,-4.3029349,20,MVS,1,1,small,1
490,Glasgow,G51 2JR,55.85483575,-4.30951372,20,MVS,1,1,small,1
491,Glasgow,G51 2BW,55.85931673,-4.30156586,20,MVS,1,1,small,1
492,Glasgow,G51 2NT,55.85778359,-4.29992515,20,MVS,1,1,small,1
493,Glasgow,G51 2NW,55.85832169,-4.30094771,20,MVS,1,1,small,1
494,Glasgow,G51 2QH,55.85762101,-4.29852532,20,MVS,1,1,small,1
495,Glasgow,G51 2QJ,55.85664703,-4.3001456,20,MVS,11,1,small,1
496,Glasgow,G53 6AG,55.8217907,-4.34216654,20,MVS,0,1,small,1
497,Glasgow,G53 6QW,55.81695339,-4.34179598,20,MVS,0,1,small,1
498,Glasgow,G51 1HJ,55.85390038,-4.29177058,20,MVS,11,1,small,1
499,Glasgow,G51 2ST,55.85338411,-4.30496977,20,MVS,11,1,small,1
500,Glasgow,G51 2SN,55.85337422,-4.30405845,20,MVS,11,1,small,1
501,Glasgow,G69 7AD,55.84888986,-4.11649543,20,MVS,0,1,small,1
502,Glasgow,G51 1DG,55.85365501,-4.2948079,20,MVS,11,1,small,1
503,Glasgow,G69 7JA,55.84949759,-4.11355705,20,MVS,0,1,small,1
504,Glasgow,G43 1AN,55.81916253,-4.33575072,20,MVS,0,1,small,1
505,Renfrewshire,PA3 4BF,55.85019139,-4.41743255,20,MVS,1,1,small,1
506,Glasgow,G43 1AW,55.82086837,-4.3311115,20,MVS,0,1,small,1
507,Glasgow,G31 5QG,55.85177927,-4.19771753,20,MVS,12,1,small,1
508,Glasgow,G31 4EG,55.85376816,-4.20509962,20,MVS,12,1,small,1
509,Renfrewshire,PA1 2JP,55.84303799,-4.43741916,20,MVS,0,1,small,1
510,Glasgow,G32 6FA,55.85393794,-4.18652732,20,MVS,4,1,small,1
511,Renfrewshire,PA3 2AD,55.8481225,-4.42345486,20,MVS,1,1,small,1
512,Renfrewshire,PA3 2HL,55.84811973,-4.42724103,20,MVS,0,1,small,1
513,Renfrewshire,PA3 2HQ,55.84825296,-4.4286872,20,MVS,0,1,small,1
514,Glasgow,G32 6DS,55.8543387,-4.18875476,20,MVS,3,1,small,1
515,Glasgow,G31 5JT,55.85341626,-4.18402152,20,MVS,4,1,small,1
516,Glasgow,G43 1AX,55.82163872,-4.33077443,20,MVS,0,1,small,1
517,Glasgow,G31 5HN,55.85245541,-4.18903229,20,MVS,3,1,small,1
518,Glasgow,G45 0ND,55.8119178,-4.22483668,20,MVS,0,1,small,1
519,Glasgow,G31 5HJ,55.85227545,-4.18954941,20,MVS,5,1,small,1
520,Glasgow,G51 3HD,55.85653878,-4.31549512,20,MVS,2,1,small,1
521,Glasgow,G31 4DJ,55.85169871,-4.19971007,20,MVS,12,1,small,1
522,Glasgow,G32 6DJ,55.85835943,-4.1920969,20,MVS,3,1,small,1
523,Glasgow,G51 3EQ,55.85740571,-4.3214751,20,MVS,2,1,large,1
524,Glasgow,G32 6FD,55.8557284,-4.19348261,20,MVS,3,1,small,1
525,Glasgow,G32 6FH,55.85619388,-4.19560203,20,MVS,3,1,small,1
526,Dundee,DD2 3LJ,56.47629816,-3.00570917,20,MVS,5,1,small,1
527,Glasgow,G73 5ES,55.80873019,-4.19064593,20,MVS,0,1,small,1
528,Glasgow,G45 9LL,55.79892202,-4.23671574,20,MVS,0,1,small,1
529,Glasgow,G33 5AQ,55.87151269,-4.1454276,20,MVS,0,1,small,1
530,Renfrewshire,PA1 1SG,55.84188365,-4.40520807,20,MVS,0,1,small,1
531,Renfrewshire,PA102AB,55.83000773,-4.5346532,20,MVS,3,1,small,1
532,Renfrewshire,PA102AD,55.82984339,-4.53564856,20,MVS,3,1,small,1
533,Renfrewshire,PA102DA,55.82519596,-4.53480315,20,MVS,3,1,small,1
534,Glasgow,G32 6DZ,55.85835406,-4.18583268,20,MVS,15,1,small,1
535,Glasgow,G32 6AT,55.85513621,-4.17622491,20,MVS,2,1,small,1
536,Renfrewshire,PA102DH,55.82710196,-4.53521461,20,MVS,3,1,small,1
537,Glasgow,G31 4ST,55.85106329,-4.19754929,20,MVS,15,1,small,1
538,Glasgow,G45 0NT,55.80623548,-4.23140632,20,MVS,0,1,small,1
539,Glasgow,G51 3JW,55.86276855,-4.31207824,20,MVS,0,1,small,1
540,Glasgow,G33 1AX,55.87503001,-4.18760123,20,MVS,5,1,small,1
541,Renfrewshire,PA2 9FA,55.82989338,-4.46064547,20,MVS,0,1,small,1
542,Glasgow,G42 7AY,55.84078364,-4.25699301,20,MVS,1,1,small,1
543,Glasgow,G42 7AT,55.84060798,-4.2577495,20,MVS,1,1,small,1
544,Glasgow,G33 1BD,55.87514719,-4.18808741,20,MVS,5,1,small,1
545,Glasgow,G33 1DE,55.87544903,-4.19082208,20,MVS,5,1,small,1
546,Glasgow,G33 1AB,55.88234921,-4.17167212,20,MVS,13,1,small,1
547,Glasgow,G73 1NP,55.83322446,-4.21102665,20,MVS,0,1,small,1
548,Glasgow,G73 1EE,55.83149042,-4.21049707,20,MVS,0,1,small,1
549,Glasgow,G32 8FJ,55.84348928,-4.17771425,20,MVS,0,1,small,1
550,Glasgow,G31 4HX,55.85109919,-4.19855784,20,MVS,12,1,small,1
551,Glasgow,G31 4DN,55.85222059,-4.19967566,20,MVS,12,1,small,1
552,Glasgow,G31 4HG,55.85030311,-4.19884837,20,MVS,15,1,small,1
553,Glasgow,G31 4HE,55.85103478,-4.19813881,20,MVS,15,1,small,1
554,Glasgow,G31 4EX,55.85191221,-4.19882744,20,MVS,12,1,small,1
555,Glasgow,G31 4EU,55.8515169,-4.19781455,20,MVS,12,1,small,1
556,Glasgow,G51 3HR,55.85204625,-4.32019676,20,MVS,2,1,small,1
557,Glasgow,G51 3HH,55.85346886,-4.31767718,20,MVS,2,1,large,1
558,Glasgow,G51 3HF,55.85248816,-4.31820994,20,MVS,2,1,small,1
559,Glasgow,G51 3AD,55.8536752,-4.31912749,20,MVS,2,1,small,1
560,Glasgow,G31 4DX,55.85354251,-4.20364887,20,MVS,12,1,small,1
561,Dundee,DD2 3PT,56.47700589,-3.00040284,20,MVS,5,1,small,1
562,Glasgow,G31 4DR,55.85215743,-4.20069461,20,MVS,12,1,small,1
563,Dundee,DD2 3NY,56.47691052,-3.0022024,20,MVS,5,1,small,1
564,Renfrewshire,PA102DB,55.82849806,-4.53594422,20,MVS,3,1,small,1
565,Glasgow,G31 5JL,55.85425406,-4.19199347,20,MVS,3,1,small,1
566,Renfrewshire,PA1 1EX,55.84663579,-4.41770696,20,MVS,1,1,small,1
567,Glasgow,G45 9AH,55.80610917,-4.23637802,20,MVS,0,1,small,1
568,Glasgow,G42 0PW,55.83393083,-4.2479084,20,MVS,1,1,small,1
569,Glasgow,G42 0PL,55.83396855,-4.2473197,20,MVS,1,1,small,1
570,Glasgow,G42 0PH,55.83442602,-4.24589285,20,MVS,1,1,small,1
571,Glasgow,G31 4HP,55.85126613,-4.20128327,20,MVS,12,1,small,1
572,Glasgow,G40 3RB,55.84889799,-4.20805078,20,MVS,1,1,small,1
573,Glasgow,G45 0NG,55.81250946,-4.22094412,20,MVS,0,1,small,1
574,Renfrewshire,PA1 1HG,55.84656656,-4.41848546,20,MVS,1,1,small,1
575,Renfrewshire,PA102BE,55.83016277,-4.53672333,20,MVS,3,1,small,1
576,Dundee,DD4 0NN,56.49042341,-2.91489217,20,MVS,0,1,small,1
577,Glasgow,G34 9NE,55.87075395,-4.12545338,20,MVS,0,1,small,1
578,Renfrewshire,PA102DF,55.82992586,-4.53731472,20,MVS,3,1,small,1
579,Glasgow,G34 9NP,55.8704564,-4.12498956,20,MVS,0,1,small,1
580,Glasgow,G42 7BH,55.84467089,-4.25526954,20,MVS,1,1,small,1
581,Glasgow,G42 7BE,55.84800472,-4.2548077,20,MVS,1,1,small,1
582,Dundee,DD4 8SL,56.47736625,-2.93694967,20,MVS,3,1,large,1
583,Glasgow,G43 1DY,55.82194962,-4.33238953,20,MVS,0,1,small,1
584,Glasgow,G43 1DX,55.82092578,-4.33424399,20,MVS,0,1,small,1
585,Glasgow,G43 1DR,55.82127147,-4.33260437,20,MVS,0,1,small,1
586,Dundee,DD4 8ED,56.4781194,-2.94071858,20,MVS,3,1,small,1
587,Glasgow,G31 4TF,55.85001696,-4.19675532,20,MVS,15,1,small,1
588,Glasgow,G21 1DX,55.88339977,-4.22951762,20,MVS,2,1,small,1
589,Dundee,DD4 0FG,56.48757271,-2.9188996,20,MVS,17,1,small,1
590,Glasgow,G31 4UG,55.85083569,-4.19569917,20,MVS,5,1,small,1
591,Glasgow,G33 5EG,55.87168871,-4.14409459,20,MVS,0,1,small,1
592,Dundee,DD4 0BR,56.48704693,-2.91831852,20,MVS,0,1,small,1
593,Dundee,DD4 0FE,56.48813171,-2.91741908,20,MVS,0,1,small,1
594,Edinburgh,EH164WG,55.92370333,-3.12173949,19,None,29,2,small,6
595,Glasgow,G81 2DN,55.91192145,-4.40357576,19,MVS,0,2,small,1
596,Edinburgh,EH1 1TD,55.95038643,-3.18451782,19,MVS,25,2,small,1
597,Edinburgh,EH1 1TB,55.95034096,-3.18550931,19,MVS,25,2,small,1
598,Edinburgh,EH1 1NL,55.9496618,-3.18512024,19,MVS,25,2,small,1
599,Edinburgh,EH1 1QT,55.94972838,-3.18846918,19,MVS,25,2,small,1
600,Edinburgh,EH1 1NE,55.94928611,-3.18587742,19,MVS,25,2,small,1
601,Edinburgh,EH1 1NB,55.9496657,-3.18564881,19,MVS,25,2,small,1
602,Edinburgh,EH6 5FA,55.97229772,-3.1812137,19,MVS,0,2,small,1
603,Glasgow,G81 5AX,55.92747969,-4.40217002,19,MVS,0,2,small,1
604,Glasgow,G81 1JP,55.89282903,-4.39031886,19,MVS,0,2,small,1
605,Edinburgh,EH1 1TG,55.95029183,-3.18501137,19,MVS,25,2,small,1
606,Glasgow,G32 0DP,55.85745571,-4.16139836,19,MVS,1,2,small,1
607,Glasgow,G21 4EA,55.87915076,-4.2214558,19,MVS,1,2,small,1
608,Stirling,FK8 1AY,56.11827797,-3.93787769,19,MVS,7,7,small,2
609,Glasgow,G32 0NG,55.85527871,-4.16202841,19,MVS,1,2,small,1
610,Edinburgh,EH1 1HN,55.94891462,-3.18713113,19,MVS,25,2,small,1
611,Stirling,FK8 1DN,56.1177502,-3.93772246,19,MVS,7,7,small,2
612,Edinburgh,EH1 1TF,55.95019472,-3.18483225,19,MVS,25,2,small,1
613,Edinburgh,EH164FQ,55.93004999,-3.13026187,19,MVS,29,2,small,1
614,Edinburgh,EH164UU,55.92126385,-3.1300861,19,MVS,29,2,small,1
615,Glasgow,G81 2LE,55.90499967,-4.40823521,19,MVS,0,2,small,1
616,Glasgow,G81 2TL,55.90463892,-4.40370104,19,MVS,0,2,small,1
617,Glasgow,G81 2RZ,55.90425306,-4.40274921,19,MVS,0,2,small,1
618,Dundee,DD2 3QU,56.48511515,-3.01635128,19,MVS,1,2,small,1
619,Dundee,DD2 3SN,56.48506313,-3.01831473,19,MVS,1,2,small,1
620,Edinburgh,EH164SB,55.92212075,-3.13753617,19,MVS,29,2,large,1
621,Glasgow,G81 2RR,55.90470973,-4.4042174,19,MVS,0,2,small,1
622,Glasgow,G81 2XA,55.9039499,-4.39617087,19,MVS,0,2,small,1
623,Dundee,DD1 2BG,56.46313598,-2.96956004,19,MVS,2,2,small,1
624,Glasgow,G81 2LA,55.90715175,-4.40619262,19,MVS,0,2,small,1
625,Edinburgh,EH1 1LG,55.94929452,-3.18687053,19,MVS,25,2,small,1
626,Edinburgh,EH164GX,55.93022665,-3.12863442,19,MVS,29,2,small,1
627,Dundee,DD1 2AZ,56.46240332,-2.96903828,19,MVS,2,2,small,1
628,Glasgow,G32 9EE,55.84882897,-4.15262813,19,MVS,0,2,small,1
629,Edinburgh,EH1 1QW,55.94962398,-3.18811368,19,MVS,25,2,small,1
630,Edinburgh,EH164GS,55.9291869,-3.13129309,19,MVS,29,2,small,1
631,Glasgow,G81 2AY,55.91417399,-4.40742796,19,MVS,0,2,small,1
632,Edinburgh,EH164FX,55.92846515,-3.12671062,19,MVS,29,2,small,1
633,Edinburgh,EH1 1LL,55.94890965,-3.18671463,19,MVS,25,2,small,1
634,Glasgow,G40 3TA,55.84943913,-4.22589452,19,MVS,0,2,small,1
635,Glasgow,G69 7HL,55.85040477,-4.10520304,19,MVS,0,2,small,1
636,Dundee,DD1 2AF,56.46235182,-2.96988086,19,MVS,2,2,small,1
637,Edinburgh,EH164GN,55.93309129,-3.13273547,19,MVS,0,2,small,1
638,Edinburgh,EH1 1JQ,55.94861618,-3.18733017,19,MVS,25,2,small,1
639,Glasgow,G69 6AN,55.85388398,-4.10460835,19,MVS,0,2,small,1
640,Glasgow,G31 1QQ,55.85798843,-4.2148145,19,MVS,0,2,small,1
641,Edinburgh,EH1 1NQ,55.94889384,-3.18648995,19,MVS,25,2,small,1
642,Edinburgh,EH164DS,55.93325575,-3.13634185,19,MVS,0,2,small,1
643,Edinburgh,EH6 5PQ,55.97262969,-3.18032651,19,MVS,0,2,small,1
644,Glasgow,G33 1HP,55.88180645,-4.19567324,19,MVS,0,2,small,1
645,Glasgow,G33 1HT,55.88191257,-4.19224159,19,MVS,0,2,small,1
646,Inverness,IV3 8RD,57.48903472,-4.25811165,19,MVS,26,7,small,2
647,Inverness,IV3 8RA,57.48767593,-4.25470738,19,MVS,26,7,small,2
648,Glasgow,G69 6SL,55.85005811,-4.11127101,19,MVS,0,2,small,1
649,Edinburgh,EH164JU,55.93418512,-3.13006215,19,MVS,0,2,small,1
650,Edinburgh,EH164XS,55.93363453,-3.13131068,19,MVS,0,2,small,1
651,Glasgow,G69 7JT,55.84960121,-4.10646956,19,MVS,0,2,small,1
652,Stirling,FK8 1DQ,56.11835923,-3.93670749,19,MVS,7,7,small,2
653,Glasgow,G46 8JR,55.80418955,-4.32529494,19,MVS,0,2,large,1
654,Glasgow,G81 5HU,55.92944611,-4.38609014,19,MVS,0,2,small,1
655,Stirling,FK8 1AX,56.11872603,-3.93738546,19,MVS,7,7,small,2
656,Glasgow,G81 5AU,55.92744167,-4.40181547,19,MVS,0,2,small,1
657,Glasgow,G46 8BQ,55.80498538,-4.32835847,19,MVS,0,2,small,1
